replicate,batch_size,learning_rate,enc_learning_rate,disc_learning_rate,lambda_val,target_num,target_prop,epochs,iwcdan,epoch,class,iw_weight
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,21,1,0.9410758
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,21,1,1.2616588
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,21,1,1.6193544
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,21,1,1.1000793
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,21,1,1.4518416
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,22,0,1.0589242
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,22,0,0.7383412
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,22,0,0.38064563
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,22,0,0.89992064
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,22,0,0.5481584
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,22,1,0.9410758
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,22,1,1.2616588
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,22,1,1.6193544
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,22,1,1.1000793
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,22,1,1.4518416
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,23,0,1.0589242
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,23,0,0.7383412
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,23,0,0.38064563
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,23,0,0.89992064
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,23,0,0.5481584
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,23,1,0.9410758
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,23,1,1.2616588
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,23,1,1.6193544
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,23,1,1.1000793
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,23,1,1.4518416
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,24,0,1.0589242
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,24,0,0.7383412
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,24,0,0.38064563
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,24,0,0.89992064
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,24,0,0.5481584
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,24,1,0.9410758
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,24,1,1.2616588
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,24,1,1.6193544
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,24,1,1.1000793
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,24,1,1.4518416
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,25,0,1.0589242
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,25,0,0.7383412
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,25,0,0.38064563
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,25,0,0.89992064
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,25,0,0.5481584
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,25,1,0.9410758
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,25,1,1.2616588
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,25,1,1.6193544
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,25,1,1.1000793
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,25,1,1.4518416
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,26,0,1.1018014
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,26,0,0.76025754
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,26,0,0.3570359
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,26,0,0.88718486
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,26,0,0.4829983
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,26,1,0.8981986
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,26,1,1.2397425
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,26,1,1.6429641
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,26,1,1.1128151
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,26,1,1.5170016
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,27,0,1.1018014
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,27,0,0.76025754
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,27,0,0.3570359
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,27,0,0.88718486
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,27,0,0.4829983
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,27,1,0.8981986
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,27,1,1.2397425
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,27,1,1.6429641
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,27,1,1.1128151
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,27,1,1.5170016
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,28,0,1.1018014
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,28,0,0.76025754
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,28,0,0.3570359
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,28,0,0.88718486
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,28,0,0.4829983
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,28,1,0.8981986
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,28,1,1.2397425
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,28,1,1.6429641
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,28,1,1.1128151
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,28,1,1.5170016
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,29,0,1.1018014
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,29,0,0.76025754
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,29,0,0.3570359
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,29,0,0.88718486
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,29,0,0.4829983
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,29,1,0.8981986
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,29,1,1.2397425
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,29,1,1.6429641
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,29,1,1.1128151
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,29,1,1.5170016
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,30,0,1.1018014
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,30,0,0.76025754
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,30,0,0.3570359
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,30,0,0.88718486
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,30,0,0.4829983
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,30,1,0.8981986
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,30,1,1.2397425
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,30,1,1.6429641
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,30,1,1.1128151
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,30,1,1.5170016
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,31,0,1.0818151
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,31,0,0.82682896
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,31,0,0.3884666
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,31,0,0.9314641
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,31,0,0.49037462
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,31,1,0.9181848
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,31,1,1.173171
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,31,1,1.6115334
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,31,1,1.0685359
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,31,1,1.5096253
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,32,0,1.0818151
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,32,0,0.82682896
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,32,0,0.3884666
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,32,0,0.9314641
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,32,0,0.49037462
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,32,1,0.9181848
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,32,1,1.173171
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,32,1,1.6115334
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,32,1,1.0685359
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,32,1,1.5096253
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,33,0,1.0818151
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,33,0,0.82682896
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,33,0,0.3884666
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,33,0,0.9314641
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,33,0,0.49037462
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,33,1,0.9181848
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,33,1,1.173171
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,33,1,1.6115334
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,33,1,1.0685359
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,33,1,1.5096253
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,34,0,1.0818151
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,34,0,0.82682896
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,34,0,0.3884666
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,34,0,0.9314641
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,34,0,0.49037462
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,34,1,0.9181848
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,34,1,1.173171
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,34,1,1.6115334
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,34,1,1.0685359
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,34,1,1.5096253
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,35,0,1.0818151
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,35,0,0.82682896
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,35,0,0.3884666
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,35,0,0.9314641
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,35,0,0.49037462
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,35,1,0.9181848
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,35,1,1.173171
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,35,1,1.6115334
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,35,1,1.0685359
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,35,1,1.5096253
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,36,0,1.1043981
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,36,0,0.8774427
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,36,0,0.2942333
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,36,0,0.9043807
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,36,0,0.47381988
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,36,1,0.8956018
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,36,1,1.1225573
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,36,1,1.778352
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,36,1,1.0956193
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,36,1,1.5261801
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,37,0,1.1043981
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,37,0,0.8774427
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,37,0,0.2942333
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,37,0,0.9043807
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,37,0,0.47381988
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,37,1,0.8956018
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,37,1,1.1225573
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,37,1,1.778352
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,37,1,1.0956193
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,37,1,1.5261801
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,38,0,1.1043981
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,38,0,0.8774427
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,38,0,0.2942333
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,38,0,0.9043807
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,38,0,0.47381988
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,38,1,0.8956018
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,38,1,1.1225573
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,38,1,1.778352
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,38,1,1.0956193
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,38,1,1.5261801
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,39,0,1.1043981
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,39,0,0.8774427
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,39,0,0.2942333
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,39,0,0.9043807
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,39,0,0.47381988
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,39,1,0.8956018
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,39,1,1.1225573
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,39,1,1.778352
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,39,1,1.0956193
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,39,1,1.5261801
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,40,0,1.1043981
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,40,0,0.8774427
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,40,0,0.2942333
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,40,0,0.9043807
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,40,0,0.47381988
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,40,1,0.8956018
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,40,1,1.1225573
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,40,1,1.778352
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,40,1,1.0956193
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,40,1,1.5261801
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,41,0,1.104222
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,41,0,0.95101565
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,41,0,0.2840709
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,41,0,0.9026204
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,41,0,0.4743267
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,41,1,0.8957779
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,41,1,1.0489843
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,41,1,1.7522217
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,41,1,1.0973796
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,41,1,1.5256733
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,42,0,1.104222
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,42,0,0.95101565
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,42,0,0.2840709
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,42,0,0.9026204
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,42,0,0.4743267
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,42,1,0.8957779
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,42,1,1.0489843
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,42,1,1.7522217
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,42,1,1.0973796
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,42,1,1.5256733
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,43,0,1.104222
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,43,0,0.95101565
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,43,0,0.2840709
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,43,0,0.9026204
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,43,0,0.4743267
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,43,1,0.8957779
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,43,1,1.0489843
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,43,1,1.7522217
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,43,1,1.0973796
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,43,1,1.5256733
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,44,0,1.104222
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,44,0,0.95101565
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,44,0,0.2840709
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,44,0,0.9026204
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,44,0,0.4743267
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,44,1,0.8957779
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,44,1,1.0489843
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,44,1,1.7522217
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,44,1,1.0973796
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,44,1,1.5256733
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,45,0,1.104222
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,45,0,0.95101565
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,45,0,0.2840709
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,45,0,0.9026204
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,45,0,0.4743267
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,45,1,0.8957779
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,45,1,1.0489843
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,45,1,1.7522217
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,45,1,1.0973796
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,45,1,1.5256733
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,46,0,1.1116471
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,46,0,0.98419374
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,46,0,0.24203545
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,46,0,0.8801922
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,46,0,0.46472418
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,46,1,0.8883529
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,46,1,1.0158062
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,46,1,1.8301636
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,46,1,1.1198077
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,46,1,1.5352758
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,47,0,1.1116471
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,47,0,0.98419374
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,47,0,0.24203545
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,47,0,0.8801922
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,47,0,0.46472418
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,47,1,0.8883529
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,47,1,1.0158062
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,47,1,1.8301636
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,47,1,1.1198077
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,47,1,1.5352758
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,48,0,1.1116471
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,48,0,0.98419374
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,48,0,0.24203545
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,48,0,0.8801922
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,48,0,0.46472418
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,48,1,0.8883529
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,48,1,1.0158062
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,48,1,1.8301636
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,48,1,1.1198077
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,48,1,1.5352758
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,49,0,1.1116471
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,49,0,0.98419374
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,49,0,0.24203545
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,49,0,0.8801922
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,49,0,0.46472418
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,49,1,0.8883529
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,49,1,1.0158062
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,49,1,1.8301636
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,49,1,1.1198077
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,49,1,1.5352758
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,50,0,1.1116471
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,50,0,0.98419374
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,50,0,0.24203545
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,50,0,0.8801922
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,50,0,0.46472418
1,16,0.001,0.001,0.001,0.1,50,0.75,50,True,50,1,0.8883529
1,16,0.001,0.001,0.001,0.1,50,1.0,50,True,50,1,1.0158062
1,16,0.001,0.001,0.001,0.1,50,0.0,50,True,50,1,1.8301636
1,16,0.001,0.001,0.001,0.1,50,0.5,50,True,50,1,1.1198077
1,16,0.001,0.001,0.001,0.1,50,0.25,50,True,50,1,1.5352758
2,16,0.001,0.001,0.001,0.1,50,0.75,50,True,1,0,1.0
2,16,0.001,0.001,0.001,0.1,50,1.0,50,True,1,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.0,50,True,1,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.5,50,True,1,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.25,50,True,1,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.75,50,True,1,1,1.0
2,16,0.001,0.001,0.001,0.1,50,1.0,50,True,1,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.0,50,True,1,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.5,50,True,1,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.25,50,True,1,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.75,50,True,2,0,1.0
2,16,0.001,0.001,0.001,0.1,50,1.0,50,True,2,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.0,50,True,2,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.5,50,True,2,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.25,50,True,2,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.75,50,True,2,1,1.0
2,16,0.001,0.001,0.001,0.1,50,1.0,50,True,2,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.0,50,True,2,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.5,50,True,2,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.25,50,True,2,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.75,50,True,3,0,1.0
2,16,0.001,0.001,0.001,0.1,50,1.0,50,True,3,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.0,50,True,3,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.5,50,True,3,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.25,50,True,3,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.75,50,True,3,1,1.0
2,16,0.001,0.001,0.001,0.1,50,1.0,50,True,3,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.0,50,True,3,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.5,50,True,3,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.25,50,True,3,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.75,50,True,4,0,1.0
2,16,0.001,0.001,0.001,0.1,50,1.0,50,True,4,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.0,50,True,4,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.5,50,True,4,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.25,50,True,4,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.75,50,True,4,1,1.0
2,16,0.001,0.001,0.001,0.1,50,1.0,50,True,4,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.0,50,True,4,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.5,50,True,4,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.25,50,True,4,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.75,50,True,5,0,1.0
2,16,0.001,0.001,0.001,0.1,50,1.0,50,True,5,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.0,50,True,5,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.5,50,True,5,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.25,50,True,5,0,1.0
2,16,0.001,0.001,0.001,0.1,50,0.75,50,True,5,1,1.0
2,16,0.001,0.001,0.001,0.1,50,1.0,50,True,5,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.0,50,True,5,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.5,50,True,5,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.25,50,True,5,1,1.0
2,16,0.001,0.001,0.001,0.1,50,0.75,50,True,6,0,1.1501958
2,16,0.001,0.001,0.001,0.1,50,1.0,50,True,6,0,0.92691505
2,16,0.001,0.001,0.001,0.1,50,0.0,50,True,6,0,0.7252903
2,16,0.001,0.001,0.001,0.1,50,0.5,50,True,6,0,1.0121022
2,16,0.001,0.001,0.001,0.1,50,0.25,50,True,6,0,0.7121771
2,16,0.001,0.001,0.001,0.1,50,0.75,50,True,6,1,0.84980416
